period_begin	period_end	period_duration	region_type	region_type_id	table_id	is_seasonally_adjusted	region	city	state	state_code	property_type	property_type_id	median_sale_price	median_sale_price_mom	median_sale_price_yoy	median_list_price	median_list_price_mom	median_list_price_yoy	median_ppsf	median_ppsf_mom	median_ppsf_yoy	median_list_ppsf	median_list_ppsf_mom	median_list_ppsf_yoy	homes_sold	homes_sold_mom	homes_sold_yoy	pending_sales	pending_sales_mom	pending_sales_yoy	new_listings	new_listings_mom	new_listings_yoy	inventory	inventory_mom	inventory_yoy	months_of_supply	months_of_supply_mom	months_of_supply_yoy	median_dom	median_dom_mom	median_dom_yoy	avg_sale_to_list	avg_sale_to_list_mom	avg_sale_to_list_yoy	sold_above_list	sold_above_list_mom	sold_above_list_yoy	price_drops	price_drops_mom	price_drops_yoy	off_market_in_two_weeks	off_market_in_two_weeks_mom	off_market_in_two_weeks_yoy	parent_metro_region	parent_metro_region_metro_code	last_updated
2015-08-01	2015-08-31	30	national	11	1400	t	 National	National	U.S.	US	Townhouse	13	218074.43490194099	0.00088397519725269547	0.052337929592009891	221163.64247996701	-0.0013761591450824895	0.046554497747296253	136.35328083819499	-0.0032774186411128614	0.040767726406836235	139.16419429720699	0.0017451711628606592	0.044967856798528327	42717.487339329702	-0.0057776312047296274	0.16686007460012853	51532.770409846598	-0.012274604711841941	0.13230017875042677	52825.697556798099	0.025090125911271466	0.10325041163638726	138310.71082161099	0.0014979499055196577	-0.0084127590403785257	3.3081828030065101	0.16482601822222032	-0.55261001278144972	44.727747775361202	-1	-3	0.98088345834660295	0.00069586411453392838	0.002778471377806957	0.216918856410456	0.0032985144033390035	0.021308180388187992	0.10094582300561	0.00096284547990520275	0.009036670604183103	0.238717881836646	0.014042690623736004	0.047121883467735992			2024-09-18 00:00:00
2023-08-01	2023-08-31	30	national	11	1400	t	 National	National	U.S.	US	Condo/Co-op	3	346377.92188749101	0.015056628044904263	0.073007578517389371	356834.289958963	0.0055272685919938169	0.035962198567926151	302.49612068560901	0.0067827509604065916	0.048382387450220499	316.842454622449	0.0034441158829447982	0.035576159338565727	47150.917159680299	-0.0045349580696850689	-0.11480343670011128	52947.546394056197	-0.030237682212777561	-0.11656077795734865	59419.462246932497	0.016853537077113234	-0.035613782142443151	120063.244145584	0.033790744750283652	-0.047588334641956886	2.8103377291314802	0.21278036233543007	0.20410974247721025	37.295990340273597	-1	3	0.99232135566341195	0.0010070490693769862	-0.0014827146400629987	0.30121110337874202	0.011028098731653002	-0.0073924490941599807	0.121714264748211	0.0043644126152379975	-0.0044070738886339972	0.45552644517448199	0.013106858478887984	0.025174660634808999			2024-09-18 00:00:00
2024-06-01	2024-06-30	30	national	11	1400	t	 National	National	U.S.	US	Condo/Co-op	3	352208.50060873397	-0.0067305616223874987	0.042491963120293796	364040.02313204302	0.0055751119744618105	0.032211416922644398	306.97682976003199	-0.009455473292710459	0.024184876889128626	324.66690764605801	0.0054261983738101982	0.041872387941270128	43983.694031401399	-0.010375236714461056	-0.05480849142967692	49933.899187556701	0.015660210796602847	-0.065389402627466509	59606.173303379299	-0.029071003253953398	0.051312042726846308	166498.07731511199	0.0013129522474839561	0.44007997193661597	3.9157123294348199	0.17091278214829986	1.3914780849102097	45.888983614453302	1	7	0.98542838307380798	-0.00065724332646599493	-0.0058828038974100272	0.24469654592645401	-0.0038141196482059936	-0.040416596339168998	0.163181360311347	-3.0592033607002023e-05	0.041858971681872997	0.36704682131104599	-0.0020199241512879884	-0.070088387541106023			2024-09-18 00:00:00
2021-12-01	2021-12-31	30	national	11	1400	t	 National	National	U.S.	US	Condo/Co-op	3	316272.44672380498	0.0092712714895015758	0.1073778094990574	328379.17300925398	0.004182901239188741	0.080815318458395735	282.986405732197	0.01722705353018994	0.13608620356422052	294.30207087156401	0.011019122702712769	0.089946828867847994	69885.780067998407	-0.048692435726008676	-0.038142003266219748	75011.113978394205	-0.058763043939500825	-0.051752738970905265	73852.0715904315	-0.0019370667414447817	-0.11667750587377024	109849.324704078	-0.037263048446218194	-0.34012274657371877	1.44246919892501	-0.096234014301429971	-0.85948554228008978	26.932626922332801	-1	-10	1.00270263427307	0.0013798888121401287	0.013891001209455078	0.41089379055157299	0.017141810545604985	0.14847900281244497	0.089940596253513	0.0070061553211542005	-0.021075206329648002	0.57272176777881101	0.034416215737535061	0.12559088208606201			2024-09-18 00:00:00
2023-01-01	2023-01-31	30	national	11	1400	t	 National	National	U.S.	US	Single Family Residential	6	420107.366638245	0.0018849764644977007	0.012224061818796317	431024.70226508903	-0.0076118763461722194	0.024060732407770624	215.25638731740301	0.00015632326398562491	0.011659042831145383	218.64963987801201	-0.0055949904782399695	0.0096132656321141763	321066.52252516098	-0.021399082915636636	-0.33967677246179417	388522.22145831498	0.052020304819508034	-0.17565934399176708	376527.54979008198	-0.027006403335525841	-0.15432312271800541	864398.55058359297	-0.023380504160134374	0.46383366013430005	2.69271055435037	0.023919085877940116	1.5525064437971301	39.843711531983203	1	20	0.98754610719144598	-0.00071973413833303912	-0.027622250148904071	0.27256350786358902	-0.011768678590519999	-0.28221896763776494	0.19301023852364099	0.016036874877395996	0.10208632320040129	0.375236144100768	-0.0028703277649350101	-0.24291080358321404			2024-09-18 00:00:00
2022-07-01	2022-07-31	30	national	11	1400	t	 National	National	U.S.	US	Single Units Only	-2	404883.68918292603	-0.013556987172915425	0.072183027189492321	416057.81707603298	-0.0017538510450150202	0.10218522782133554	224.04621746128899	-0.02224744232937037	0.089807695924389197	227.23447170949601	-0.0066937694943188797	0.10197494928571094	471810.12640346203	-0.039054339249194325	-0.18107705524271889	523714.24938177201	-0.028043060951907672	-0.17742776080936962	617565.01899902301	-0.029840000103194764	-0.073563340733605709	1062709.0620424	0.085854833179682233	0.33770041515116489	2.2645332047426501	0.21787675068787005	0.84501859481674013	27.680156455493702	2	6	1.0056013471535401	-0.010411539675510006	-0.01259088860323998	0.411788593976189	-0.049898883758329016	-0.077192456155525002	0.17574347397607301	0.019117344072241998	0.081678112366217512	0.44805007918299	-0.045851817136969009	-0.11256174164136801			2024-09-18 00:00:00
2018-08-01	2018-08-31	30	national	11	1400	t	 National	National	U.S.	US	All Residential	-1	281470.17043230601	0.0021544302561329332	0.052677892932597503	296556.85029353801	0.0043089322398703889	0.05503265627687326	152.461457887519	-0.00024550785563592914	0.049624576446396951	158.41389219954499	0.008539850239540403	0.06095357673931634	514420.630542717	-0.020479289789028243	-0.016496532576337763	589601.91613084404	-0.020709717948760198	-0.028790363673166786	630816.57606775605	-0.0050105999211812469	0.023970799382445618	1539446.4109497301	0.016374180605566169	-0.0085466611093695244	2.9835154268423101	0.12527143923544992	0.012116943712249917	41.815043342062701	1	-3	0.98269865610868801	-3.628096826302496e-05	7.3018315029038661e-05	0.24245906914547699	-0.0067845039574870036	-0.0039068917012360094	0.143630991843746	0.0011939797372980121	0.023942975847752998	0.34709390420763803	-0.0041659996140499533	0.009174921411551018			2024-09-18 00:00:00
2017-03-01	2017-03-31	30	national	11	1400	t	 National	National	U.S.	US	Single Family Residential	6	267678.68988035998	0.0046455381473080593	0.073747218618489763	284021.65042025602	0.014611520411861312	0.0622699706771912	135.820848858766	0.011900717414154771	0.078012605857945783	140.74021444978999	0.018710394592611257	0.062387712240629334	399444.33712729003	0.025082542762289828	0.063116475526524329	474592.68638288602	-0.014937284866291867	-0.038845466774994009	492986.46714213799	0.0024524905594716095	-0.012578776806317471	1270753.6985468699	0.0089911112364440271	-0.10868190227863828	3.2263465189574001	-0.1194444056577999	-0.5913903078318401	47.626508487171201	-1	-9	0.98126046200112604	-0.00027619415592794461	0.0029210301377180503	0.24004693885464201	0.0041771688117760164	0.013773949894285015	0.126135456868745	-0.0003277371340560109	-0.00080406271835700704	0.32477901031630002	-0.0022090987859599842	0.055077787745107021			2024-09-18 00:00:00
2013-08-01	2013-08-31	30	national	11	1400	t	 National	National	U.S.	US	Condo/Co-op	3	181970.10042832201	0.013984481172992336	0.17974834406935813	189842.764012798	0.0069158381875558117	0.16567679216530329	157.551042254962	0.026419042320944719	0.18777933276153602	165.19184544788399	0.01215368271983075	0.20355979775398692	54466.019631307398	0.015746212182669916	0.16678408115742704	62882.870484160099	-0.00059440630182161502	0.12083705454972149	67084.801702560304	0.01373322367849128	0.15505026887125362	205160.66462945601	-0.0079827540025525501	-0.10080316582489157	3.8953412863854502	0.11667808396585011	-1.1714553669577197	60.384096118929101	-4	-22	0.97486311131219705	0.00040664569076009904	0.010893379437784012	0.215957222426923	0.0022136084279190116	0.036703780684033988	0.053159811970303603	0.0022491118759889045	-0.00040060550280869578	0.19858884722283801	-0.0030675527995549789	0.03644379195391001			2024-09-18 00:00:00
2022-07-01	2022-07-31	30	national	11	1400	t	 National	National	U.S.	US	Single Family Residential	6	423913.14672621997	-0.011656866991181958	0.07468284344239029	432005.41159140598	-0.0042325694073911402	0.090874720393683495	218.646979827889	-0.018900577724536016	0.096967464239683165	220.819225852937	-0.0033713922130585994	0.10474532560907779	368701.84012355597	-0.033824106847268109	-0.17672422668456067	411867.03748416499	-0.026716564767502282	-0.16790044076606858	473887.39641831198	-0.045926875064306372	-0.070407168800566855	836058.72574697505	0.089840640933733118	0.41630729542132716	2.2560615351421802	0.1976067738560201	0.90238608003756027	25.1930427224395	3	8	1.00560503375552	-0.010082123379689945	-0.015169707394049992	0.41604890417953999	-0.050879736663022035	-0.092047540268262007	0.17834757883500801	0.019995319892900015	0.087055661439863707	0.44390808915753999	-0.046766762551375018	-0.123416840408893			2024-09-18 00:00:00
2013-03-01	2013-03-31	30	national	11	1400	t	 National	National	U.S.	US	Single Units Only	-2	198375.942212497	0.014613310023728454	0.13091103122556347	209102.26952429899	0.016554907133316865	0.098155263789146963	107.558695852195	0.025204433667509907	0.1151764808611182	114.26421866459501	0.019543834153065154	0.089606130599375389	431595.34283980599	0.0082944306005510171	0.11487957208675792	496540.72119344998	-0.017512132621918974	0.067592211189515083	524689.27830496198	-0.0086171118821649628	0.039216303324109303	1794946.9432818701	-0.0067377150632604854	-0.16134644483189409	4.21160248518619	-0.17530196477948046	-1.3888738194421002	63.304499078035903	-2	-22	0.97380761457794196	-0.001206237773810015	0.011751127629913927	0.22886886461467201	-0.0097887144965189965	0.041879132415412024	0.056238049889259699	-0.0017722150779300033	-0.010196947420132198	0.17873220246449001	-0.0015004083806239854	0.057608401846666005			2024-09-18 00:00:00
2014-03-01	2014-03-31	30	national	11	1400	t	 National	National	U.S.	US	Townhouse	13	202326.94227410201	-0.0037449133748573837	0.095350480858445552	202496.05131928099	-0.0029496306790147697	0.083343273054607314	128.86198075602201	-0.0046913627459403973	0.090084138815957226	129.23924584083801	-0.0073495897461374193	0.07381572394075353	35570.724452092101	-0.0044504139355935335	-0.0026821617353822713	42648.9470685419	-0.0002982832681286407	-0.012340648885120986	48585.2403213328	0.067091062027517578	0.075245673664045665	135003.16040169101	0.011485612708601822	0.021312755972418884	3.9346029809219498	0.0091849746123400244	0.21003766632764975	52.873922859085098	-0	-2	0.97801334982377197	-0.0029155669469620449	-0.0012029221701590487	0.21722771781528	-0.0056310291531619927	-0.027954262579892003	0.082413193051371098	0.0070872660057735015	0.020752234235825701	0.206707885032481	0.01240352985544399	0.01956400284033899			2024-09-18 00:00:00
2021-12-01	2021-12-31	30	national	11	1400	t	 National	National	U.S.	US	Townhouse	13	343627.89749848098	0.0074272933038153077	0.13516604104254704	349247.564916139	0.012647574829936614	0.11595651521141637	212.73702249920299	-0.00024488161769764538	0.15578390764157901	215.964042282539	0.0093163246736467364	0.12875082709428587	63156.771984651903	-0.040845950463861302	-0.028369457302355072	67191.6431420484	-0.067952871129864256	-0.058213184976655286	67360.606853625897	-0.011448155539172333	-0.042630164949747029	74402.464693034301	-0.025146158932784601	-0.17909437935062744	1.14193579147572	-0.013143502010459995	-0.2717768865725001	19.5063842813781	-1	-7	1.0115641048456101	0.0019987651603701195	0.010427921564170051	0.51157353453163601	0.022103111963827027	0.12152107584364802	0.079833280358838604	-0.0032404917819826018	-0.017697426733972302	0.65649645436250503	0.015381628420551019	0.045720640958061054			2024-09-18 00:00:00
2021-04-01	2021-04-30	30	national	11	1400	t	 National	National	U.S.	US	Townhouse	13	318458.76315174799	0.016865510070895207	0.15768458046527756	322950.90836724901	0.017620791941115543	0.14636953927375917	196.10181421017401	0.0127389750081357	0.18310226619914483	199.24375812402599	0.020475352251341672	0.16157203731267322	59395.386704172299	-0.0050540819050720609	0.45568961955258991	64274.553950866299	-0.017920074916379258	0.78718262278207973	64573.780104584301	0.058140751447679273	0.72378357402833515	73930.457807403596	-0.0084635290816924558	-0.36751117157546587	1.2882966510243701	-0.013888598373069883	-1.7455855668425901	21.922068843832601	-1	-16	1.0089345653751001	0.0035116230842300311	0.021267284805550069	0.43621583033911798	0.018181907109528994	0.15977845603102997	0.071695801040403503	-0.0042610762361611904	-0.045470858444901494	0.56187239832469904	0.0063584022803470086	0.23056023142949406			2024-09-18 00:00:00
2015-02-01	2015-02-28	30	national	11	1400	t	 National	National	U.S.	US	Single Units Only	-2	228472.379026857	0.011548765499985292	0.059610571272671997	242706.276110707	0.017462656941834576	0.07669250370230718	123.132733007627	0.0067501963477178961	0.050511020888010627	128.87598696013001	0.0080753902735752892	0.056739243200018441	452307.47561000899	0.016525159412077883	0.08479409469561161	561916.87597451999	-0.0065175539454814801	0.17455344346106583	566364.21817474801	-0.011736469006269012	0.076451014555834362	1836564.0513820001	-0.003520991091800818	-0.0009370458880713084	4.2570416860308304	-0.093824679534489697	-0.34631252855677985	61.863119015930103	-1	-2	0.97516405373227999	-0.00016846350850996394	0.00016377242164300476	0.199169292563419	0.0040891271790489958	-0.011462114003809004	0.100538592522173	-0.001187736642937004	0.021997268308678389	0.21274350587442001	0.011313185080325999	0.032214572859757012			2024-09-18 00:00:00
2018-01-01	2018-01-31	30	national	11	1400	t	 National	National	U.S.	US	Single Units Only	-2	276114.45010534802	0.0045196466440236005	0.064292855297349627	290792.984518916	0.00081594534138029751	0.072389739333279302	149.52919580021501	0.0083629981810484644	0.064787807115840979	154.30185958259599	-0.00065123582176485062	0.067610595070122015	520197.41631947597	-0.021196685716499575	-0.028033818478869432	590450.18707481096	-0.01803922440216521	-0.012021173168691557	595099.29434307502	-0.024566089642454769	-0.015115846527945953	1418710.30715497	-0.0011385861146085974	-0.083212474032944961	2.88279539110657	0.11116945992404981	-0.20995999691866007	41.6650367129484	-2	-6	0.98631549047585698	0.00036620352958693925	0.0029843168790659735	0.25401529367982201	0.0060805082863540083	0.01812435458487302	0.11802425477515199	0.0028346138337109889	0.0013746859592929928	0.35716789847266001	-0.0042467479664189955	0.033993707524973993			2024-09-18 00:00:00
2012-07-01	2012-07-31	30	national	11	1400	t	 National	National	U.S.	US	Townhouse	13	168390.35254254201	0.0061106601468761124		171549.890385226	0.0042517689493621891		109.31920149332601	0.0095012542348951179		111.29559517455	-0.0025842973469688557		31001.0779918751	-0.004539866569289841		38644.844455579703	0.0071253412111156322		38694.344727607997	-0.011682977797588867		141187.81035023299	-0.037580053455322449		4.54897893042242	-0.22658352893207034		69.869478435278694	-2		0.97068266853748097	0.00034617004949599739		0.197015479398436	0.0038860975308510071		0.063702030523845599	-0.0021907683139139045		0.14082716900418699	0.011684496933791977				2024-09-18 00:00:00
2020-01-01	2020-01-31	30	national	11	1400	t	 National	National	U.S.	US	Townhouse	13	276800.45554530498	0.0076072673830009929	0.06646048614768918	283000.70327869197	0.010406978960302293	0.068213344856740354	169.052776824228	0.010409566420455096	0.063089220240773125	171.56409226563301	0.0085677446911194277	0.054096531045667806	52238.217773146898	-0.0023546764395596664	0.15650028608122213	63347.406038061898	0.071659575053223401	0.15689714277224143	61296.781815143899	0.091970532579318087	0.058251394037118764	118720.816176974	-0.0061247914061620667	-0.045269455886575938	2.3598991176778199	-0.017095460987610167	-0.58066872141773995	40.420897648853902	2	1	0.98945533669744501	-0.00090751442300995855	0.0010054166469080084	0.24156199856584501	-0.016621632828612981	0.00074995188507001598	0.126626525617554	0.0042643557683200023	-0.017802493410968012	0.39338931726116599	0.024527352171333006	0.027053837900616995			2024-09-18 00:00:00
2016-08-01	2016-08-31	30	national	11	1400	t	 National	National	U.S.	US	Single Units Only	-2	251079.57515026999	0.0074087675133396313	0.072219635281956629	264610.544580666	-0.00093819817862617061	0.070152866276257386	135.887537620042	0.0087352614312543597	0.071551091599547645	141.27990027703399	0.0043569726248406937	0.068970691943605056	496788.03485110402	-0.0011191548276584529	0.01080679523633532	594568.59168789303	-0.011271315574408525	0.011728858241957685	598352.04976691306	-0.011422294319136883	-0.024024167453528866	1674652.1295169401	-0.011497523929854925	-0.091824835002497274	3.38107283929941	0.003960487050920225	-0.38994882556704002	50.756094041368101	-1	-4	0.98005519412051001	0.001052106230435057	0.0029479471808909752	0.228676559967573	0.00063726400412500439	0.017757518374307002	0.11848498718304	-0.0040158913934660034	-0.0038008422890130067	0.29893691895237801	0.014051058759146029	0.049703585588018018			2024-09-18 00:00:00
2021-07-01	2021-07-31	30	national	11	1400	t	 National	National	U.S.	US	Condo/Co-op	3	305355.13992813398	0.01145910560499952	0.14117058209686384	313577.61001743202	0.0081641102932579201	0.063091793682232167	269.89043924887199	0.0025981969635646696	0.19444462114356553	278.29240940967702	0.0049850800407842399	0.073380086708225933	70629.388586032801	-0.0084039294241801121	0.17078562686443255	76816.672375101494	-0.039704868819822603	-0.026993282998082124	80857.9407488664	0.043229475263532269	-0.020860368774958893	125221.954663606	0.032154895639312731	-0.27996790966378027	1.84898795781823	0.057942723339319935	-1.0576886989943801	26.5951221060559	-1	-19	1.00124537968206	-8.9416461169999906e-05	0.022463267353033944	0.36058193657065502	0.0027854908354030261	0.17382211622213903	0.089956842291752506	0.0026989778828432065	-0.022230628292837493	0.49396644401900403	0.011815027786938048	0.10829139495332901			2024-09-18 00:00:00
2013-09-01	2013-09-30	30	national	11	1400	f	 National	National	U.S.	US	All Residential	-1	209971	-0.03345099653908401	0.12120264115316726	219129	0.01441869723892597	0.12082599740297062	115	-0.016942210321369555	0.11793175278555079	120	0.021951689258702611	0.11783685204450989	444856	-0.16615990275757075	0.14165854646128784	502134	-0.13597443477871107	0.11210246073915853	553786	-0.10054764491624801	0.15039650818378636	1985216	0.0018762796080187272	-0.0088536335054941739	4.4626037972773043	0.74847455795445006	-0.67767612187475024	58	4	-14	0.97567995168759991	-0.0026065697867112547	0.005887381219240595	0.22088346196857833	-0.013828165762615807	0.013473884270770231	0.070860819425260679	0.0054933943662549833	0.012508686311364529	0.15937144037335899	-0.0057992767439981885	0.018506661342719027			2024-09-18 14:08:39
2018-03-01	2018-03-31	30	national	11	1400	f	 National	National	U.S.	US	All Residential	-1	277974	0.03410237792497739	0.076688320743628635	305389	0.013137216543041008	0.05251036966127054	150	0.027843453251948924	0.074591936920473945	158	-0.0055391457886989626	0.057284090003246524	511527	0.37774346051128371	-0.031337850471444884	702249	0.32310599400379414	0.010208447647330088	726395	0.28374016901531207	-0.052118117662002916	1371791	0.043304220192949883	-0.094512492200896747	2.6817578592415194	-0.85965823180182754	-0.1871026275939669	45	-8	-5	0.98490644857497633	0.0038299442171871867	0.0036022811386121623	0.25816628737933039	0.029977688671728259	0.020010280754354626	0.1147034731755671	0.011899283288123549	0.006654210555834178	0.4220929500031711	0.045025141336363483	0.03378404467420254			2024-09-18 14:08:39
2020-05-01	2020-05-31	30	national	11	1400	t	 National	National	U.S.	US	Condo/Co-op	3	250481.502548163	-0.040845185924437866	-0.017082633861785546	284783.98831979698	0.027132925029332844	0.051422867569612229	213.61263221716601	-0.041836059268659631	-0.01922841235718542	243.98025009701101	0.02672180168262317	0.040822444245046663	32430.165796629499	-0.15238193549797574	-0.43757106047481353	50939.599057829299	0.92937470944477418	-0.21856349716478185	60611.6514423638	0.56606652660195045	-0.15737822107432264	168804.24958283899	0.025048306318289804	-0.075732299576383277	5.2505977736360503	0.79551225690722038	2.1005800926224203	50.294448183070202	11	6	0.97269602721915704	-0.0071648624955910067	-0.0050605040643239008	0.15745728177718599	-0.048653882469942011	-0.025161386087728027	0.112389726986541	0.019871657053748396	-0.018669537828506014	0.31493278404330699	0.024166225089841009	-0.021949618449612018			2024-09-18 00:00:00
2022-02-01	2022-02-28	30	national	11	1400	t	 National	National	U.S.	US	Condo/Co-op	3	326732.395565813	0.020940559437099049	0.14169349512120788	337666.97192517202	0.001852936676174588	0.10074041042485971	295.854092567424	0.039049802805756872	0.17380252038986788	311.14882201959898	0.019671066001320625	0.12538956829629377	67239.957706705798	-0.12399243075807787	-0.05388818012349994	71411.280211563193	-0.041134629796682476	-0.10901026569162309	71840.101301947201	0.031841832526019243	-0.012051117728474003	107297.493160828	0.0053473085622237626	-0.25378897196461259	1.6065704067164801	0.27207981100641021	-0.48905551212232989	25.834928614577699	-1	-10	1.0099196451160699	0.0061892311010098844	0.019932372437114876	0.457742621392416	0.017525140990967025	0.17734567902966003	0.074244776500330997	-8.5604528262103741e-05	-0.024938063533871999	0.57502755255586602	0.019393154804760004	0.14540434425063103			2024-09-18 00:00:00
2016-04-01	2016-04-30	30	national	11	1400	t	 National	National	U.S.	US	Townhouse	13	225085.76817022299	0.016704280242738845	0.060587996902829122	232367.80483533401	-0.00074644508850363334	0.059794281002042871	139.81461611422301	0.013465666007193677	0.036026300410928025	143.95608790939499	-0.0009245081641093833	0.046213700547337755	44253.808240358499	0.041045574692081699	0.09309567208756131	53977.599307115102	0.018534813730178401	0.058997293985129762	55881.813873143903	-0.017796017976447254	0.019587327782016883	134559.84473015301	-0.0072975574859142078	-0.053207258860848095	3.04962160154157	-0.2996522007851401	-0.52870868019914008	46.209069317903896	-2	-8	0.98132400680089904	-0.00063404321352600324	0.0025921656893880263	0.22738989364770901	-0.0021767572375329947	0.017131699215450019	0.094993971091352006	-0.00028676193187079924	-0.0060216789193139886	0.258829367191725	0.0017537420952499772	0.036726124910544999			2024-09-18 00:00:00
2014-10-01	2014-10-31	30	national	11	1400	t	 National	National	U.S.	US	Single Units Only	-2	222426.70880106199	0.009636569657783367	0.048039175697339065	235853.32921378699	0.011711610077311807	0.067057306981854747	121.215191755828	0.0065318806804977037	0.041523216500924942	127.25511551216	0.02032636791155551	0.065715427109943603	447906.32143619499	0.027359100134339176	0.04951957940785312	544033.60385567602	0.018942952996135132	0.07567692616314714	569267.35882793902	-0.013909740370517842	0.017338198621123624	1877673.1335243301	-0.017424651535049351	0.034454538011295277	4.2951116718091198	-0.15727429035228013	-0.067912285484459822	61.827709167208603	2	1	0.97380633125664995	0.00029963261381193984	-0.0028677107818420033	0.18756067284383199	0.00011115108116599437	-0.034201333242279003	0.096711621486111204	0.0079955100729391104	0.033707822606146298	0.177286765546154	-0.00076944472872100822	-0.0021709466411400091			2024-09-18 00:00:00
2018-10-01	2018-10-31	30	national	11	1400	t	 National	National	U.S.	US	All Residential	-1	281452.40394132602	0.0010263764633096084	0.037192834393765084	298634.01401115098	0.0026998654699328384	0.054116660871076139	153.70094246342401	0.0071111401645800321	0.047077229209850913	160.118503400641	0.00071209000817740176	0.059634769751127248	504803.943319246	-0.0081529368021794335	-0.037935158062425867	583517.45486756496	-0.013727754067226261	-0.065633531002110113	633230.44470233598	0.0037177896619839945	0.024558809629815714	1585218.8680008701	0.011511609366494424	0.0559214985006804	3.1601795628546099	0.073292105488689696	0.23269604117724985	43.169440579764199	1	-1	0.98300966203741103	-0.00030184090049301115	-0.0009555507522209794	0.23453160076404	-0.0031204270563139902	-0.011277243967173001	0.15439403042344399	0.0063201222003129998	0.038391500965066994	0.33661593872088802	-0.0074935551022830005	-0.00074985680415995404			2024-09-18 00:00:00
2024-01-01	2024-01-31	30	national	11	1400	t	 National	National	U.S.	US	All Residential	-1	421434.79138713598	0.011025518682736601	0.048284912093840227	431459.815207974	0.0087955292207047009	0.045356558264748825	229.79398734142299	0.00752085422133697	0.049251235747184152	239.40050942053699	0.012015284861098596	0.061199915884500466	413879.097481295	0.011700537027120816	-0.010854411312576584	478920.184065515	-0.0067113995422596329	-0.046386173054292823	515421.99673515599	-0.019162540207162571	0.052330394032121808	1142619.44184719	0.013785244312239264	0.0089909608959521936	2.7287136097608999	0.022660286816009734	-0.0051545495918698947	37.450037705425103	1	-3	0.99157087293217305	-1.9642191576907386e-05	0.0054418410843580789	0.30494504619712798	-0.0053107363132300356	0.03638492273719196	0.16187631320483101	0.00012774073368901351	-0.015227105155553006	0.403640129868235	-0.009226542298102991	0.020490224048236971			2024-09-18 00:00:00
2013-10-01	2013-10-31	30	national	11	1400	t	 National	National	U.S.	US	All Residential	-1	212250.96223845601	0.013059675242001356	0.13256474823297504	220933.44701211	0.0068380792829898507	0.1166593170719894	116.019293861251	0.011500337470413013	0.1236705768422226	119.143691187225	0.0027137616936565578	0.11182910985373917	435757.10477534001	-0.01399178772530707	0.062703548012477572	516938.74311990797	-0.014174834417277404	0.055904373006380847	573429.70679645799	-0.011216820815570516	0.092733406535417506	1868353.96921376	0.0040134294858285013	0.011097571189652822	4.3942262209434197	0.049793799452659826	-0.25289951080196005	60.978698136220103	-0	-12	0.97627101132182503	8.4900734483084328e-05	0.0043792320911120175	0.222088397191608	-0.0013006531072130012	0.0043012249538310066	0.062729606856514006	0.0023109746402231041	0.017908681945023909	0.179827595212845	0.0033370545467499846	0.017726271185088988			2024-09-18 00:00:00
2016-01-01	2016-01-31	30	national	11	1400	t	 National	National	U.S.	US	Townhouse	13	218238.21424821799	-0.012441690567882246	0.035802872870627223	227089.50088034599	0.0102660523475544	0.060869498527649446	137.86451661525001	-0.0063606337812485148	0.035218366146899438	141.94606635161	0.0078810688833084175	0.055889191895482915	44526.465539700199	0.015412169909754247	0.17313177576528815	50908.012926585398	-0.0387869747121804	0.025444754857743002	51666.085742448297	0.0037033598616731389	-0.0026910501213549542	131173.218846145	-0.0027742275450871601	-0.068119034657184718	3.0154758248689499	-0.096152692032720033	-0.77522861791933995	47.696827004680301	3	-7	0.98331555400552795	0.00037098755809494843	0.0052766883837789269	0.23110668517427599	0.0028005529500549908	0.031854200893852991	0.095489631786077597	-0.0056419906446304041	0.00090800417505400299	0.246580524151194	0.018324360544082985	0.04377594005011301			2024-09-18 00:00:00
2014-08-01	2014-08-31	30	national	11	1400	t	 National	National	U.S.	US	All Residential	-1	219510.66628912301	0.0052015806264917863	0.046773715182461206	233087.98923052501	0.0074606353183204188	0.068054167706044888	119.93993968411201	0.0003257727991645698	0.043626166038000402	124.994326441803	0.0039541848683153358	0.050833632891648994	450719.14116951899	0.016358538307643	-0.0080001101693585319	534909.46029905404	0.052296329898231741	0.015051506985251484	589587.10257325205	-0.0050497575670660488	0.0099804874843518743	1974805.0055736999	0.0014016205239779644	0.067497103737570674	4.4238448529354697	0.022737324962649907	0.28019275871817939	58.402611408246898	2	-3	0.97277563112605803	0.00096703884417703723	-0.0035637053523879247	0.184745417080005	-0.0046859181779120018	-0.041964726276631004	0.082568190690274004	0.001583415467715607	0.026484291714420502	0.17547662510511	-0.013138799542504992	-0.0001854539128670063			2024-09-18 00:00:00
